Time,Oslo,Krs,Bergen,Molde,Trh,Tromso
2013-08-09 21:00:00,33.06,33.06,33.06,37.40,37.40,37.40
2013-08-09 22:00:00,32.80,32.80,32.80,37.32,37.32,37.32
2013-08-09 23:00:00,32.63,32.63,32.63,34.80,34.80,34.80
2013-08-10 00:00:00,33.07,33.07,33.07,33.07,33.07,33.07
2013-08-10 01:00:00,32.07,32.07,32.07,32.07,32.07,32.07
2013-08-10 02:00:00,31.90,31.90,31.90,31.96,31.96,31.96
2013-08-10 03:00:00,31.57,31.57,31.57,32.03,32.03,32.03
2013-08-10 04:00:00,31.50,31.50,31.50,32.05,32.05,32.05
2013-08-10 05:00:00,31.27,31.27,31.27,33.26,33.26,33.26
2013-08-10 06:00:00,31.24,31.24,31.24,34.10,34.10,34.10
2013-08-10 07:00:00,32.65,32.65,32.65,35.00,35.00,35.00
2013-08-10 08:00:00,33.36,33.36,32.92,37.77,37.77,37.77
2013-08-10 09:00:00,33.57,33.57,33.57,37.69,37.69,37.69
2013-08-10 10:00:00,33.83,33.83,33.83,37.84,37.84,37.84
2013-08-10 11:00:00,33.76,33.76,33.76,37.87,37.87,37.87
2013-08-10 12:00:00,33.50,33.50,33.50,37.74,37.74,37.74
2013-08-10 13:00:00,33.12,33.12,33.12,37.69,37.69,37.69
2013-08-10 14:00:00,32.88,32.88,32.88,37.61,37.61,37.61
2013-08-10 15:00:00,32.66,32.66,32.66,37.58,37.58,37.58
2013-08-10 16:00:00,32.68,32.68,32.68,37.00,37.00,37.00
2013-08-10 17:00:00,32.63,32.63,32.63,36.99,36.99,36.99
2013-08-10 18:00:00,32.43,32.43,32.43,37.19,37.19,37.19
2013-08-10 19:00:00,33.08,33.08,33.08,37.76,37.76,37.76
2013-08-10 20:00:00,33.05,33.05,33.05,37.74,37.74,37.74
2013-08-10 21:00:00,32.96,32.96,32.96,37.80,37.80,37.80
2013-08-10 22:00:00,33.02,33.02,33.02,37.41,37.41,37.41
2013-08-10 23:00:00,31.98,31.98,31.98,36.24,36.24,36.24
2013-08-11 00:00:00,32.82,32.82,32.82,34.46,34.46,34.46
2013-08-11 01:00:00,32.05,32.05,32.05,33.47,33.47,33.47
2013-08-11 02:00:00,30.97,30.97,30.97,33.06,33.06,33.06
2013-08-11 03:00:00,30.73,30.73,30.73,32.33,32.33,32.33
2013-08-11 04:00:00,30.53,30.53,30.53,31.08,31.08,31.08
2013-08-11 05:00:00,30.47,30.47,30.47,31.52,31.52,31.52
2013-08-11 06:00:00,30.45,30.45,30.45,32.76,32.76,32.76
2013-08-11 07:00:00,30.54,30.54,30.54,33.36,33.36,33.36
2013-08-11 08:00:00,31.21,31.21,31.21,35.14,35.14,35.14
2013-08-11 09:00:00,32.36,32.36,32.36,36.45,36.45,36.45
2013-08-11 10:00:00,32.69,32.69,32.69,36.88,36.88,36.88
2013-08-11 11:00:00,32.88,32.88,32.88,37.04,37.04,37.04
2013-08-11 12:00:00,32.69,32.69,32.69,36.74,36.74,36.74
2013-08-11 13:00:00,32.43,32.43,32.43,36.49,36.49,36.49
2013-08-11 14:00:00,32.33,32.33,32.33,36.20,36.20,36.20
2013-08-11 15:00:00,32.19,32.19,32.19,35.84,35.84,35.84
2013-08-11 16:00:00,32.36,32.36,32.36,36.04,36.04,36.04
2013-08-11 17:00:00,33.01,33.01,33.01,36.19,36.19,36.19
2013-08-11 18:00:00,33.29,33.29,33.29,36.61,36.61,36.61
2013-08-11 19:00:00,33.25,33.25,33.25,36.83,36.83,36.83
2013-08-11 20:00:00,34.02,34.02,34.02,36.73,36.73,36.73
2013-08-11 21:00:00,34.04,34.04,34.04,37.89,37.89,37.89
2013-08-11 22:00:00,34.09,34.09,34.09,36.81,36.81,36.81
2013-08-11 23:00:00,33.07,33.07,33.07,34.26,34.26,34.26
2013-08-12 00:00:00,32.77,32.77,32.77,32.77,32.77,32.77
2013-08-12 01:00:00,31.57,31.57,31.57,31.57,31.57,31.57
2013-08-12 02:00:00,31.08,31.08,31.08,31.08,31.08,31.08
2013-08-12 03:00:00,30.70,30.70,30.70,30.70,30.70,30.70
2013-08-12 04:00:00,30.93,30.93,30.93,31.18,31.18,31.18
2013-08-12 05:00:00,32.12,32.12,32.12,34.25,34.25,34.25
2013-08-12 06:00:00,33.95,33.95,33.95,37.45,37.45,37.45
2013-08-12 07:00:00,34.22,34.22,34.22,37.44,37.44,37.44
2013-08-12 08:00:00,34.44,34.44,34.44,37.25,37.25,37.25
2013-08-12 09:00:00,34.59,34.59,34.59,37.38,37.38,37.38
2013-08-12 10:00:00,34.58,34.58,34.58,37.53,37.53,37.53
2013-08-12 11:00:00,34.55,34.55,34.55,37.51,37.51,37.51
2013-08-12 12:00:00,34.56,34.56,34.56,37.43,37.43,37.43
2013-08-12 13:00:00,34.53,34.53,34.53,37.58,37.58,37.58
2013-08-12 14:00:00,34.48,34.48,34.48,37.50,37.50,37.50
2013-08-12 15:00:00,34.31,34.31,34.31,37.44,37.44,37.44
2013-08-12 16:00:00,34.26,34.26,34.26,37.30,37.30,37.30
2013-08-12 17:00:00,34.20,34.20,34.20,37.22,37.22,37.22
2013-08-12 18:00:00,34.16,34.16,34.16,37.20,37.20,37.20
2013-08-12 19:00:00,34.15,34.15,34.15,37.18,37.18,37.18
2013-08-12 20:00:00,34.05,34.05,34.05,36.99,36.99,36.99
2013-08-12 21:00:00,33.97,33.97,33.97,36.99,36.99,36.99
2013-08-12 22:00:00,33.95,33.95,33.95,36.76,36.76,36.76
2013-08-12 23:00:00,33.99,33.99,33.99,34.42,34.42,34.42
2013-08-13 00:00:00,32.45,32.45,32.45,32.45,32.45,32.45
2013-08-13 01:00:00,31.65,31.65,31.65,31.65,31.65,31.65
2013-08-13 02:00:00,31.10,31.10,31.10,31.10,31.10,31.10
2013-08-13 03:00:00,30.98,30.98,30.98,30.98,30.98,30.98
2013-08-13 04:00:00,30.94,30.94,30.94,30.94,30.94,30.94
2013-08-13 05:00:00,32.31,32.31,32.31,32.31,32.31,32.31
2013-08-13 06:00:00,34.04,34.04,34.04,35.05,35.05,35.05
2013-08-13 07:00:00,34.34,34.34,34.34,35.67,35.67,35.67
2013-08-13 08:00:00,34.50,34.50,34.50,36.16,36.16,36.16
2013-08-13 09:00:00,34.58,34.58,34.58,36.34,36.34,36.34
2013-08-13 10:00:00,34.61,34.61,34.61,36.44,36.44,36.44
2013-08-13 11:00:00,34.61,34.61,34.61,36.38,36.38,36.38
2013-08-13 12:00:00,34.57,34.57,34.57,36.38,36.38,36.38
2013-08-13 13:00:00,34.32,34.32,34.32,36.41,36.41,36.41
2013-08-13 14:00:00,34.02,34.02,34.02,36.38,36.38,36.38
2013-08-13 15:00:00,33.80,33.80,33.80,36.30,36.30,36.30
2013-08-13 16:00:00,33.68,33.68,33.68,36.25,36.25,36.25
2013-08-13 17:00:00,34.09,34.09,34.09,36.19,36.19,36.19
2013-08-13 18:00:00,34.35,34.35,34.35,36.08,36.08,36.08
2013-08-13 19:00:00,34.31,34.31,34.31,36.03,36.03,36.03
2013-08-13 20:00:00,34.22,34.22,34.22,36.04,36.04,36.04
2013-08-13 21:00:00,34.15,34.15,34.15,36.14,36.14,36.14
2013-08-13 22:00:00,34.32,34.32,34.32,35.82,35.82,35.82
2013-08-13 23:00:00,33.55,33.55,33.55,33.55,33.55,33.55
2013-08-14 00:00:00,31.62,31.62,31.62,31.62,31.62,31.62
2013-08-14 01:00:00,30.37,30.37,30.37,30.37,30.37,30.37
2013-08-14 02:00:00,29.47,29.47,29.47,29.47,29.47,29.47
2013-08-14 03:00:00,28.78,28.78,28.78,28.78,28.78,28.78
2013-08-14 04:00:00,29.50,29.50,29.50,29.50,29.50,29.50
2013-08-14 05:00:00,31.57,31.57,31.57,31.57,31.57,31.57
2013-08-14 06:00:00,32.98,32.98,32.98,35.15,35.15,35.15
2013-08-14 07:00:00,33.38,33.38,33.38,35.34,35.34,35.34
2013-08-14 08:00:00,33.41,33.41,33.41,35.90,35.90,35.90
2013-08-14 09:00:00,33.13,33.13,33.13,36.09,36.09,36.09
2013-08-14 10:00:00,32.53,32.53,32.53,36.14,36.14,36.14
2013-08-14 11:00:00,32.48,32.48,32.48,36.21,36.21,36.21
2013-08-14 12:00:00,32.44,32.44,32.44,36.14,36.14,36.14
2013-08-14 13:00:00,32.46,32.46,32.46,36.18,36.18,36.18
2013-08-14 14:00:00,32.34,32.34,32.34,36.04,36.04,36.04
2013-08-14 15:00:00,32.35,32.35,32.35,36.02,36.02,36.02
2013-08-14 16:00:00,32.80,32.80,32.80,35.86,35.86,35.86
2013-08-14 17:00:00,33.21,33.21,33.21,36.71,36.71,36.71
2013-08-14 18:00:00,33.54,33.54,33.54,36.65,36.65,36.65
2013-08-14 19:00:00,33.54,33.54,33.54,36.68,36.68,36.68
2013-08-14 20:00:00,33.53,33.53,33.53,36.65,36.65,36.65
2013-08-14 21:00:00,33.55,33.55,33.55,36.64,36.64,36.64
2013-08-14 22:00:00,33.40,33.40,33.40,36.52,36.52,36.52
2013-08-14 23:00:00,32.54,32.54,32.54,34.23,34.23,34.23
2013-08-15 00:00:00,31.70,31.70,31.70,33.10,33.10,33.10
2013-08-15 01:00:00,31.10,31.10,31.10,32.49,32.49,32.49
2013-08-15 02:00:00,30.88,30.88,30.88,32.09,32.09,32.09
2013-08-15 03:00:00,30.90,30.90,30.90,31.64,31.64,31.64
2013-08-15 04:00:00,31.14,31.14,31.14,32.10,32.10,32.10
2013-08-15 05:00:00,31.71,31.71,31.71,34.03,34.03,34.03
2013-08-15 06:00:00,33.24,33.24,33.24,36.20,36.20,36.20
2013-08-15 07:00:00,33.61,33.61,33.61,36.43,36.43,36.43
2013-08-15 08:00:00,33.77,33.77,33.77,36.76,36.76,36.76
2013-08-15 09:00:00,33.90,33.90,33.90,36.88,36.88,36.88
2013-08-15 10:00:00,33.90,33.90,33.90,36.96,36.96,36.96
2013-08-15 11:00:00,33.87,33.87,33.87,37.02,37.02,37.02
2013-08-15 12:00:00,33.81,33.81,33.81,36.85,36.85,36.85
2013-08-15 13:00:00,33.65,33.65,33.65,36.84,36.84,36.84
2013-08-15 14:00:00,33.57,33.57,33.57,36.80,36.80,36.80
2013-08-15 15:00:00,33.38,33.38,33.38,36.75,36.75,36.75
2013-08-15 16:00:00,33.21,33.21,33.21,36.67,36.67,36.67
2013-08-15 17:00:00,33.85,33.85,33.85,36.50,36.50,36.50
2013-08-15 18:00:00,33.93,33.93,33.93,36.45,36.45,36.45
2013-08-15 19:00:00,33.86,33.86,33.86,36.43,36.43,36.43
2013-08-15 20:00:00,33.77,33.77,33.77,36.38,36.38,36.38
2013-08-15 21:00:00,33.69,33.69,33.69,36.35,36.35,36.35
2013-08-15 22:00:00,33.50,33.50,33.50,36.18,36.18,36.18
2013-08-15 23:00:00,32.51,32.51,32.51,34.14,34.14,34.14
2013-08-16 00:00:00,32.14,32.14,32.14,32.14,32.14,32.14
2013-08-16 01:00:00,30.78,30.78,30.78,30.78,30.78,30.78
2013-08-16 02:00:00,30.12,30.12,30.12,30.12,30.12,30.12
2013-08-16 03:00:00,30.09,30.09,30.09,30.09,30.09,30.09
2013-08-16 04:00:00,29.97,29.97,29.97,29.97,29.97,29.97
2013-08-16 05:00:00,31.18,31.18,31.18,31.18,31.18,31.18
2013-08-16 06:00:00,34.38,34.38,34.38,36.10,36.10,36.10
2013-08-16 07:00:00,34.79,34.79,34.79,36.79,36.79,36.79
2013-08-16 08:00:00,34.95,34.95,34.95,36.86,36.86,36.86
2013-08-16 09:00:00,35.01,35.01,35.01,36.94,36.94,36.94
2013-08-16 10:00:00,34.99,34.99,34.99,36.98,36.98,36.98
2013-08-16 11:00:00,34.98,34.98,34.98,36.98,36.98,36.98
2013-08-16 12:00:00,34.98,34.98,34.98,36.99,36.99,36.99
2013-08-16 13:00:00,34.52,34.52,34.52,36.73,36.73,36.73
2013-08-16 14:00:00,34.28,34.28,34.28,36.24,36.24,36.24
2013-08-16 15:00:00,34.31,34.31,34.31,35.87,35.87,35.87
2013-08-16 16:00:00,34.72,34.72,34.72,35.86,35.86,35.86
2013-08-16 17:00:00,34.79,34.79,34.79,36.74,36.74,36.74
2013-08-16 18:00:00,34.76,34.76,34.76,36.60,36.60,36.60
2013-08-16 19:00:00,34.69,34.69,34.69,36.53,36.53,36.53
2013-08-16 20:00:00,34.36,34.36,34.36,36.43,36.43,36.43
2013-08-16 21:00:00,34.39,34.39,34.39,36.20,36.20,36.20
2013-08-16 22:00:00,34.24,34.24,34.24,35.97,35.97,35.97
2013-08-16 23:00:00,33.89,33.89,33.89,33.91,33.91,33.91
2013-08-17 00:00:00,34.01,34.01,33.00,34.01,34.01,34.01
2013-08-17 01:00:00,32.49,32.49,32.49,32.49,32.49,32.49
2013-08-17 02:00:00,30.83,30.83,30.83,30.83,30.83,30.83
2013-08-17 03:00:00,29.35,29.35,29.35,29.35,29.35,29.35
2013-08-17 04:00:00,29.33,29.33,29.33,29.33,29.33,29.33
2013-08-17 05:00:00,29.39,29.39,29.39,29.39,29.39,29.39
2013-08-17 06:00:00,30.73,30.73,30.73,30.73,30.73,30.73
2013-08-17 07:00:00,32.24,32.24,32.24,32.24,32.24,32.24
2013-08-17 08:00:00,32.81,32.81,32.81,34.13,34.13,34.13
2013-08-17 09:00:00,33.16,33.16,33.16,35.95,35.95,35.95
2013-08-17 10:00:00,33.59,33.59,33.50,36.26,36.26,36.26
2013-08-17 11:00:00,33.58,33.58,33.54,36.25,36.25,36.25
2013-08-17 12:00:00,33.49,33.49,33.49,36.37,36.37,36.37
2013-08-17 13:00:00,33.28,33.28,33.28,36.31,36.31,36.31
2013-08-17 14:00:00,33.03,33.03,33.03,35.73,35.73,35.73
2013-08-17 15:00:00,32.76,32.76,32.76,35.13,35.13,35.13
2013-08-17 16:00:00,32.76,32.76,32.76,35.06,35.06,35.06
2013-08-17 17:00:00,32.88,32.88,32.88,35.54,35.54,35.54
2013-08-17 18:00:00,32.91,32.91,32.91,36.21,36.21,36.21
2013-08-17 19:00:00,32.87,32.87,32.87,36.18,36.18,36.18
2013-08-17 20:00:00,32.75,32.75,32.75,36.19,36.19,36.19
2013-08-17 21:00:00,32.75,32.75,32.75,36.22,36.22,36.22
2013-08-17 22:00:00,32.73,32.73,32.73,35.36,35.36,35.36
2013-08-17 23:00:00,32.46,32.46,32.46,32.46,32.46,32.46
2013-08-18 00:00:00,31.43,31.43,31.43,31.43,31.43,31.43
2013-08-18 01:00:00,29.17,29.17,29.17,29.17,29.17,29.17
2013-08-18 02:00:00,26.49,26.49,26.49,26.49,26.49,26.49
2013-08-18 03:00:00,22.45,22.45,22.45,22.45,22.45,22.45
2013-08-18 04:00:00,20.94,20.94,20.94,20.94,20.94,20.94
2013-08-18 05:00:00,16.12,16.12,16.12,16.12,16.12,16.12
2013-08-18 06:00:00,18.26,18.26,18.26,18.26,18.26,18.26
2013-08-18 07:00:00,24.26,24.26,24.26,24.87,24.87,24.87
2013-08-18 08:00:00,27.26,27.26,27.26,29.61,29.61,29.61
2013-08-18 09:00:00,30.12,30.12,30.12,32.06,32.06,32.06
2013-08-18 10:00:00,30.93,30.93,30.93,33.15,33.15,33.15
2013-08-18 11:00:00,31.09,31.09,31.09,33.26,33.26,33.26
2013-08-18 12:00:00,31.31,31.31,31.31,32.84,32.84,32.84
2013-08-18 13:00:00,31.29,31.29,31.29,32.26,32.26,32.26
2013-08-18 14:00:00,31.00,31.00,31.00,31.50,31.50,31.50
2013-08-18 15:00:00,31.26,31.26,31.26,31.51,31.51,31.51
2013-08-18 16:00:00,31.62,31.62,31.62,32.21,32.21,32.21
2013-08-18 17:00:00,32.38,32.38,32.38,32.88,32.88,32.88
2013-08-18 18:00:00,32.03,32.03,32.03,33.92,33.92,33.92
2013-08-18 19:00:00,32.52,32.52,32.52,34.91,34.91,34.91
2013-08-18 20:00:00,33.04,33.04,32.77,35.17,35.17,35.17
2013-08-18 21:00:00,33.10,33.10,32.84,36.40,36.40,36.40
2013-08-18 22:00:00,33.03,33.03,32.86,36.50,36.50,36.50
2013-08-18 23:00:00,32.27,32.27,32.27,34.80,34.80,34.80
2013-08-19 00:00:00,32.71,32.71,32.71,32.71,32.71,32.71
2013-08-19 01:00:00,30.85,30.85,30.85,30.85,30.85,30.85
2013-08-19 02:00:00,30.63,30.63,30.63,30.63,30.63,30.63
2013-08-19 03:00:00,30.29,30.29,30.29,30.29,30.29,30.29
2013-08-19 04:00:00,30.72,30.72,30.72,30.72,30.72,30.72
2013-08-19 05:00:00,32.89,32.89,32.89,32.90,32.90,32.90
2013-08-19 06:00:00,33.12,33.12,33.12,36.58,36.58,36.58
2013-08-19 07:00:00,32.95,32.95,32.95,36.42,36.42,36.42
2013-08-19 08:00:00,33.19,33.19,33.19,37.00,37.00,37.00
2013-08-19 09:00:00,33.35,33.35,33.35,37.58,37.58,37.58
2013-08-19 10:00:00,33.33,33.33,33.33,37.69,37.69,37.69
2013-08-19 11:00:00,33.34,33.34,33.34,38.14,38.14,38.14
2013-08-19 12:00:00,33.36,33.36,33.36,38.02,38.02,38.02
2013-08-19 13:00:00,33.33,33.33,33.33,38.54,38.54,38.54
2013-08-19 14:00:00,33.27,33.27,33.27,38.38,38.38,38.38
2013-08-19 15:00:00,33.19,33.19,33.19,37.70,37.70,37.70
2013-08-19 16:00:00,33.11,33.11,33.11,37.83,37.83,37.83
2013-08-19 17:00:00,32.99,32.99,32.99,37.57,37.57,37.57
2013-08-19 18:00:00,32.77,32.77,32.77,36.96,36.96,36.96
2013-08-19 19:00:00,32.86,32.86,32.86,36.99,36.99,36.99
2013-08-19 20:00:00,32.79,32.79,32.79,36.98,36.98,36.98
2013-08-19 21:00:00,32.71,32.71,32.71,37.17,37.17,37.17
2013-08-19 22:00:00,32.84,32.84,32.84,37.74,37.74,37.74
2013-08-19 23:00:00,31.86,31.86,31.86,36.66,36.66,36.66
2013-08-20 00:00:00,31.08,31.08,31.08,34.99,34.99,34.99
2013-08-20 01:00:00,30.15,30.15,30.15,33.72,33.72,33.72
2013-08-20 02:00:00,29.83,29.83,29.83,33.24,33.24,33.24
2013-08-20 03:00:00,29.83,29.83,29.83,33.51,33.51,33.51
2013-08-20 04:00:00,29.98,29.98,29.98,34.36,34.36,34.36
2013-08-20 05:00:00,30.42,30.42,30.42,36.21,36.21,36.21
2013-08-20 06:00:00,31.40,31.40,31.40,37.05,37.05,37.05
2013-08-20 07:00:00,33.13,33.13,33.13,36.90,36.90,36.90
2013-08-20 08:00:00,33.48,33.48,33.48,36.26,36.26,36.26
2013-08-20 09:00:00,33.53,33.53,33.53,36.34,36.34,36.34
2013-08-20 10:00:00,33.56,33.56,33.56,36.41,36.41,36.41
2013-08-20 11:00:00,33.57,33.57,33.57,36.42,36.42,36.42
2013-08-20 12:00:00,33.59,33.59,33.59,36.32,36.32,36.32
2013-08-20 13:00:00,33.55,33.55,33.55,36.41,36.41,36.41
2013-08-20 14:00:00,33.51,33.51,33.51,36.35,36.35,36.35
2013-08-20 15:00:00,33.47,33.47,33.47,36.26,36.26,36.26
2013-08-20 16:00:00,33.39,33.39,33.39,35.86,35.86,35.86
2013-08-20 17:00:00,33.27,33.27,33.27,35.89,35.89,35.89
2013-08-20 18:00:00,33.18,33.18,33.18,35.76,35.76,35.76
2013-08-20 19:00:00,33.12,33.12,33.12,35.72,35.72,35.72
2013-08-20 20:00:00,33.10,33.10,33.10,35.68,35.68,35.68
2013-08-20 21:00:00,33.10,33.10,33.10,35.69,35.69,35.69
2013-08-20 22:00:00,32.46,32.46,32.46,35.53,35.53,35.53
2013-08-20 23:00:00,31.05,31.05,31.05,35.55,35.55,35.55
2013-08-21 00:00:00,31.06,32.11,31.06,33.74,33.74,33.74
2013-08-21 01:00:00,30.31,30.31,30.31,33.34,33.34,33.34
2013-08-21 02:00:00,29.88,29.88,29.88,32.83,32.83,32.83
2013-08-21 03:00:00,29.87,29.87,29.87,32.78,32.78,32.78
2013-08-21 04:00:00,29.98,29.98,29.98,33.02,33.02,33.02
2013-08-21 05:00:00,30.32,30.78,30.32,33.99,33.99,33.99
2013-08-21 06:00:00,31.14,31.14,31.14,34.61,34.61,34.61
2013-08-21 07:00:00,31.95,31.95,31.95,34.91,34.91,34.91
2013-08-21 08:00:00,32.19,32.19,32.19,35.25,35.25,35.25
2013-08-21 09:00:00,32.32,32.32,32.32,35.19,35.19,35.19
2013-08-21 10:00:00,32.23,32.23,32.23,35.22,35.22,35.22
2013-08-21 11:00:00,32.12,32.12,32.12,35.28,35.28,35.28
2013-08-21 12:00:00,32.13,32.13,32.13,35.64,35.64,35.64
2013-08-21 13:00:00,32.11,32.11,32.11,35.72,35.72,35.72
2013-08-21 14:00:00,32.08,32.08,32.08,35.65,35.65,35.65
2013-08-21 15:00:00,32.03,32.03,32.03,35.24,35.24,35.24
2013-08-21 16:00:00,32.05,32.05,32.05,36.84,36.84,36.84
2013-08-21 17:00:00,31.78,31.78,31.78,36.74,36.74,36.74
2013-08-21 18:00:00,31.36,31.36,31.36,36.63,36.63,36.63
2013-08-21 19:00:00,31.32,31.32,31.32,36.71,36.71,36.71
2013-08-21 20:00:00,31.01,31.01,31.01,36.77,36.77,36.77
2013-08-21 21:00:00,30.94,30.94,30.94,36.79,36.79,36.79
2013-08-21 22:00:00,30.46,30.46,30.46,36.89,36.89,36.89
2013-08-21 23:00:00,30.18,30.18,30.18,36.68,36.68,36.68
2013-08-22 00:00:00,30.51,30.51,30.51,34.98,34.98,34.98
2013-08-22 01:00:00,30.12,30.12,30.12,33.57,33.57,33.57
2013-08-22 02:00:00,29.78,29.78,29.78,32.87,32.87,32.87
2013-08-22 03:00:00,29.73,29.73,29.73,33.34,33.34,33.34
2013-08-22 04:00:00,29.92,29.92,29.92,33.71,33.71,33.71
2013-08-22 05:00:00,30.48,30.48,30.48,36.02,36.02,36.02
2013-08-22 06:00:00,30.90,30.90,30.90,36.60,36.60,36.60
2013-08-22 07:00:00,30.64,30.64,30.64,35.59,35.59,35.59
2013-08-22 08:00:00,30.64,30.64,30.64,35.81,35.81,35.81
2013-08-22 09:00:00,30.66,30.66,30.66,35.82,35.82,35.82
2013-08-22 10:00:00,30.52,30.52,30.52,35.85,35.85,35.85
2013-08-22 11:00:00,30.51,30.51,30.51,35.83,35.83,35.83
2013-08-22 12:00:00,30.45,30.45,30.45,35.80,35.80,35.80
2013-08-22 13:00:00,29.87,29.87,29.87,35.77,35.77,35.77
2013-08-22 14:00:00,29.52,29.52,29.52,35.73,35.73,35.73
2013-08-22 15:00:00,31.61,31.61,31.61,35.79,35.79,35.79
2013-08-22 16:00:00,31.37,31.37,31.37,35.66,35.66,35.66
2013-08-22 17:00:00,31.54,31.54,31.54,35.58,35.58,35.58
2013-08-22 18:00:00,31.32,31.32,31.32,35.46,35.46,35.46
2013-08-22 19:00:00,31.08,31.08,31.08,35.46,35.46,35.46
2013-08-22 20:00:00,30.95,30.95,30.95,35.49,35.49,35.49
2013-08-22 21:00:00,31.13,31.13,31.13,35.57,35.57,35.57
2013-08-22 22:00:00,30.68,30.68,30.68,35.55,35.55,35.55
2013-08-22 23:00:00,29.39,29.39,29.39,35.35,35.35,35.35
2013-08-23 00:00:00,31.15,31.15,31.15,34.98,34.98,34.98
2013-08-23 01:00:00,30.98,30.98,30.98,33.79,33.79,33.79
2013-08-23 02:00:00,30.78,30.78,30.78,33.08,33.08,33.08
2013-08-23 03:00:00,30.66,30.66,30.66,33.27,33.27,33.27
2013-08-23 04:00:00,30.86,30.86,30.86,33.68,33.68,33.68
2013-08-23 05:00:00,31.36,31.36,31.36,34.54,34.54,34.54
2013-08-23 06:00:00,31.47,31.47,31.47,35.47,35.47,35.47
2013-08-23 07:00:00,32.33,32.33,32.33,35.95,35.95,35.95
2013-08-23 08:00:00,32.37,32.37,32.37,36.12,36.12,36.12
2013-08-23 09:00:00,32.16,32.16,32.16,36.13,36.13,36.13
2013-08-23 10:00:00,32.13,32.13,32.13,36.14,36.14,36.14
2013-08-23 11:00:00,32.05,32.05,32.05,36.11,36.11,36.11
2013-08-23 12:00:00,32.07,32.07,32.07,36.06,36.06,36.06
2013-08-23 13:00:00,32.04,32.04,32.04,35.87,35.87,35.87
2013-08-23 14:00:00,32.03,32.03,32.03,35.77,35.77,35.77
2013-08-23 15:00:00,31.89,31.89,31.89,35.71,35.71,35.71
2013-08-23 16:00:00,31.63,31.63,31.63,35.25,35.25,35.25
2013-08-23 17:00:00,31.42,31.42,31.42,35.08,35.08,35.08
2013-08-23 18:00:00,31.39,31.39,31.39,35.06,35.06,35.06
2013-08-23 19:00:00,31.26,31.26,31.26,36.09,36.09,36.09
2013-08-23 20:00:00,31.72,31.72,31.72,36.43,36.43,36.43
2013-08-23 21:00:00,31.84,31.84,31.84,36.42,36.42,36.42
2013-08-23 22:00:00,31.30,31.30,31.30,36.22,36.22,36.22
2013-08-23 23:00:00,30.23,30.23,30.23,35.66,35.66,35.66
2013-08-24 00:00:00,32.24,32.24,32.24,33.54,33.54,33.54
2013-08-24 01:00:00,31.76,31.76,31.76,33.06,33.06,33.06
2013-08-24 02:00:00,31.51,31.51,31.51,33.23,33.23,33.23
2013-08-24 03:00:00,31.22,31.22,31.22,33.01,33.01,33.01
2013-08-24 04:00:00,31.12,31.12,31.12,32.75,32.75,32.75
2013-08-24 05:00:00,31.18,31.18,31.18,33.52,33.52,33.52
2013-08-24 06:00:00,31.56,31.56,31.56,35.25,35.25,35.25
2013-08-24 07:00:00,31.73,31.73,31.73,36.60,36.60,36.60
2013-08-24 08:00:00,31.95,31.95,31.95,36.68,36.68,36.68
2013-08-24 09:00:00,32.52,32.52,32.52,36.85,36.85,36.85
2013-08-24 10:00:00,32.71,32.71,32.71,36.94,36.94,36.94
2013-08-24 11:00:00,32.70,32.70,32.70,36.94,36.94,36.94
2013-08-24 12:00:00,32.28,32.28,32.28,36.82,36.82,36.82
2013-08-24 13:00:00,32.18,32.18,32.18,36.74,36.74,36.74
2013-08-24 14:00:00,31.92,31.92,31.92,36.65,36.65,36.65
2013-08-24 15:00:00,31.84,31.84,31.84,36.68,36.68,36.68
2013-08-24 16:00:00,31.82,31.82,31.82,36.68,36.68,36.68
2013-08-24 17:00:00,32.07,32.07,32.07,36.72,36.72,36.72
2013-08-24 18:00:00,32.45,32.45,32.45,36.76,36.76,36.76
2013-08-24 19:00:00,32.47,32.47,32.47,36.81,36.81,36.81
2013-08-24 20:00:00,32.47,32.47,32.47,36.84,36.84,36.84
2013-08-24 21:00:00,32.52,32.52,32.52,36.88,36.88,36.88
2013-08-24 22:00:00,32.50,32.50,32.50,36.61,36.61,36.61
2013-08-24 23:00:00,31.69,31.69,31.69,35.86,35.86,35.86
2013-08-25 00:00:00,31.82,31.82,31.82,34.93,34.93,34.93
2013-08-25 01:00:00,30.84,30.84,30.84,34.04,34.04,34.04
2013-08-25 02:00:00,28.83,28.83,28.83,34.00,34.00,34.00
2013-08-25 03:00:00,27.98,27.98,27.98,33.72,33.72,33.72
2013-08-25 04:00:00,27.98,27.98,27.98,33.57,33.57,33.57
2013-08-25 05:00:00,27.98,27.98,27.98,34.01,34.01,34.01
2013-08-25 06:00:00,27.72,27.72,27.72,34.06,34.06,34.06
2013-08-25 07:00:00,28.44,28.44,28.44,35.97,35.97,35.97
2013-08-25 08:00:00,31.18,31.18,31.18,36.55,36.55,36.55
2013-08-25 09:00:00,31.80,31.80,31.80,36.58,36.58,36.58
2013-08-25 10:00:00,32.27,32.27,32.27,36.68,36.68,36.68
2013-08-25 11:00:00,32.85,32.85,32.85,36.72,36.72,36.72
2013-08-25 12:00:00,32.46,32.46,32.46,36.69,36.69,36.69
2013-08-25 13:00:00,31.92,31.92,31.92,36.66,36.66,36.66
