Time,Oslo,Krs,Bergen,Molde,Trh,Tromso
2012-03-05 06:00:00,32.39,32.39,32.39,32.39,32.39,32.39
2012-03-05 07:00:00,40.02,34.82,34.82,33.54,33.54,33.54
2012-03-05 08:00:00,49.46,36.40,36.40,33.68,33.68,33.68
2012-03-05 09:00:00,47.00,35.95,35.95,33.67,33.67,33.67
2012-03-05 10:00:00,44.11,35.47,35.47,33.74,33.74,33.74
2012-03-05 11:00:00,40.06,34.85,34.85,33.53,33.53,33.53
2012-03-05 12:00:00,35.80,34.57,34.57,33.33,33.33,33.33
2012-03-05 13:00:00,34.40,34.40,34.40,33.28,33.28,33.28
2012-03-05 14:00:00,34.19,34.19,34.19,33.02,33.02,33.02
2012-03-05 15:00:00,33.70,33.70,33.70,33.13,33.13,33.13
2012-03-05 16:00:00,33.50,33.50,33.50,33.15,33.15,33.15
2012-03-05 17:00:00,34.32,34.32,34.32,33.28,33.28,33.28
2012-03-05 18:00:00,35.71,34.55,34.55,33.42,33.42,33.42
2012-03-05 19:00:00,34.57,34.44,34.44,33.35,33.35,33.35
2012-03-05 20:00:00,33.77,33.77,33.77,33.00,33.00,33.00
2012-03-05 21:00:00,32.91,32.91,32.91,32.84,32.84,32.84
2012-03-05 22:00:00,32.32,32.32,32.32,32.32,32.32,32.32
2012-03-05 23:00:00,31.84,31.84,31.84,31.84,31.84,31.84
2012-03-06 00:00:00,31.52,31.52,31.52,31.52,31.52,31.52
2012-03-06 01:00:00,31.28,31.28,31.28,31.28,31.28,31.28
2012-03-06 02:00:00,31.12,31.12,31.12,31.12,31.12,31.12
2012-03-06 03:00:00,31.47,31.47,31.47,31.47,31.47,31.47
2012-03-06 04:00:00,31.77,31.77,31.77,31.77,31.77,31.77
2012-03-06 05:00:00,32.02,32.02,32.02,32.02,32.02,32.02
2012-03-06 06:00:00,32.74,32.74,32.74,32.72,32.72,32.72
2012-03-06 07:00:00,37.06,37.06,37.06,32.77,32.77,32.77
2012-03-06 08:00:00,40.17,40.17,40.17,32.99,32.99,32.99
2012-03-06 09:00:00,38.43,38.43,38.43,33.36,33.36,33.36
2012-03-06 10:00:00,36.28,36.28,36.28,33.30,33.30,33.30
2012-03-06 11:00:00,34.56,34.56,34.56,33.24,33.24,33.24
2012-03-06 12:00:00,34.09,34.09,34.09,33.15,33.15,33.15
2012-03-06 13:00:00,33.63,33.63,33.63,32.93,32.93,32.93
2012-03-06 14:00:00,33.46,33.46,33.46,32.58,32.58,32.58
2012-03-06 15:00:00,33.54,33.54,33.54,32.55,32.55,32.55
2012-03-06 16:00:00,33.39,33.39,33.39,32.62,32.62,32.62
2012-03-06 17:00:00,34.22,34.22,34.22,32.71,32.71,32.71
2012-03-06 18:00:00,36.22,36.22,36.22,32.77,32.77,32.77
2012-03-06 19:00:00,34.85,34.85,34.85,32.70,32.70,32.70
2012-03-06 20:00:00,33.69,33.69,33.69,32.62,32.62,32.62
2012-03-06 21:00:00,32.91,32.91,32.91,32.81,32.81,32.81
2012-03-06 22:00:00,32.29,32.29,32.29,32.29,32.29,32.29
2012-03-06 23:00:00,31.73,31.73,31.73,31.73,31.73,31.73
2012-03-07 00:00:00,30.28,30.28,30.28,30.28,30.28,30.28
2012-03-07 01:00:00,30.23,30.23,30.23,30.23,30.23,30.23
2012-03-07 02:00:00,30.01,30.01,30.01,30.01,30.01,30.01
2012-03-07 03:00:00,30.16,30.16,30.16,30.16,30.16,30.16
2012-03-07 04:00:00,30.28,30.28,30.28,30.28,30.28,30.28
2012-03-07 05:00:00,30.33,30.33,30.33,30.33,30.33,30.33
2012-03-07 06:00:00,31.82,31.82,31.82,30.79,30.79,30.79
2012-03-07 07:00:00,33.35,33.35,33.35,31.48,31.48,31.48
2012-03-07 08:00:00,34.89,34.89,34.89,32.14,32.14,32.14
2012-03-07 09:00:00,33.02,33.02,33.02,32.48,32.48,32.48
2012-03-07 10:00:00,32.75,32.75,32.75,32.41,32.41,32.41
2012-03-07 11:00:00,32.40,32.40,32.40,32.25,32.25,32.25
2012-03-07 12:00:00,32.21,32.21,32.21,32.09,32.09,32.09
2012-03-07 13:00:00,32.09,32.09,32.09,31.72,31.72,31.72
2012-03-07 14:00:00,31.91,31.91,31.91,31.66,31.66,31.66
2012-03-07 15:00:00,31.72,31.72,31.72,31.19,31.19,31.19
2012-03-07 16:00:00,31.74,31.74,31.74,31.20,31.20,31.20
2012-03-07 17:00:00,32.18,32.18,32.18,31.46,31.46,31.46
2012-03-07 18:00:00,32.50,32.50,32.50,31.60,31.60,31.60
2012-03-07 19:00:00,32.41,32.41,32.41,31.51,31.51,31.51
2012-03-07 20:00:00,32.10,32.10,32.10,31.51,31.51,31.51
2012-03-07 21:00:00,31.70,31.70,31.70,31.70,31.70,31.70
2012-03-07 22:00:00,30.88,30.88,30.88,30.88,30.88,30.88
2012-03-07 23:00:00,30.21,30.21,30.21,30.21,30.21,30.21
2012-03-08 00:00:00,29.53,29.53,29.53,29.53,29.53,29.53
2012-03-08 01:00:00,29.17,29.17,29.17,29.17,29.17,29.17
2012-03-08 02:00:00,28.90,28.90,28.90,28.90,28.90,28.90
2012-03-08 03:00:00,29.33,29.33,29.33,29.33,29.33,29.33
2012-03-08 04:00:00,30.00,30.00,30.00,30.00,30.00,30.00
2012-03-08 05:00:00,30.35,30.35,30.35,30.35,30.35,30.35
2012-03-08 06:00:00,32.08,32.08,32.08,30.46,30.46,30.46
2012-03-08 07:00:00,33.41,33.41,33.41,31.45,31.45,31.45
2012-03-08 08:00:00,37.11,37.11,37.11,31.72,31.72,31.72
2012-03-08 09:00:00,36.26,36.26,36.26,31.74,31.74,31.74
2012-03-08 10:00:00,35.26,35.26,35.26,31.77,31.77,31.77
2012-03-08 11:00:00,33.73,33.73,33.73,30.99,30.99,30.99
2012-03-08 12:00:00,33.35,33.35,33.35,30.87,30.87,30.87
2012-03-08 13:00:00,33.17,33.17,33.17,31.01,31.01,31.01
2012-03-08 14:00:00,32.79,32.79,32.79,31.29,31.29,31.29
2012-03-08 15:00:00,32.57,32.57,32.57,30.85,30.85,30.85
2012-03-08 16:00:00,32.61,32.61,32.61,30.76,30.76,30.76
2012-03-08 17:00:00,33.30,33.30,33.30,30.88,30.88,30.88
2012-03-08 18:00:00,34.77,34.77,34.77,31.10,31.10,31.10
2012-03-08 19:00:00,35.37,35.37,35.37,31.12,31.12,31.12
2012-03-08 20:00:00,33.44,33.44,33.44,30.87,30.87,30.87
2012-03-08 21:00:00,32.69,32.69,32.69,30.95,30.95,30.95
2012-03-08 22:00:00,32.02,32.02,32.02,30.74,30.74,30.74
2012-03-08 23:00:00,31.50,31.50,31.50,30.91,30.91,30.91
2012-03-09 00:00:00,30.87,30.87,30.87,30.87,30.87,30.87
2012-03-09 01:00:00,30.45,30.45,30.45,30.45,30.45,30.45
2012-03-09 02:00:00,30.24,30.24,30.24,30.24,30.24,30.24
2012-03-09 03:00:00,30.25,30.25,30.25,30.25,30.25,30.25
2012-03-09 04:00:00,30.40,30.40,30.40,30.40,30.40,30.40
2012-03-09 05:00:00,30.67,30.67,30.67,30.26,30.26,30.26
2012-03-09 06:00:00,32.04,32.04,32.04,30.20,30.20,30.20
2012-03-09 07:00:00,33.79,33.79,33.79,30.76,30.76,30.76
2012-03-09 08:00:00,34.60,34.60,34.60,31.00,31.00,31.00
2012-03-09 09:00:00,33.64,33.64,33.64,30.98,30.98,30.98
2012-03-09 10:00:00,32.84,32.84,32.84,30.87,30.87,30.87
2012-03-09 11:00:00,32.26,32.26,32.26,30.71,30.71,30.71
2012-03-09 12:00:00,31.70,31.70,31.70,30.49,30.49,30.49
2012-03-09 13:00:00,31.21,31.21,31.21,30.36,30.36,30.36
2012-03-09 14:00:00,30.90,30.90,30.90,30.32,30.32,30.32
2012-03-09 15:00:00,30.23,30.23,30.23,30.23,30.23,30.23
2012-03-09 16:00:00,30.13,30.13,30.13,29.99,29.99,29.99
2012-03-09 17:00:00,30.88,30.88,30.88,30.21,30.21,30.21
2012-03-09 18:00:00,31.41,31.41,31.41,30.43,30.43,30.43
2012-03-09 19:00:00,31.17,31.17,31.17,30.40,30.40,30.40
2012-03-09 20:00:00,30.48,30.48,30.48,29.98,29.98,29.98
2012-03-09 21:00:00,29.70,29.70,29.70,29.70,29.70,29.70
2012-03-09 22:00:00,28.74,28.74,28.74,28.74,28.74,28.74
2012-03-09 23:00:00,28.23,28.23,28.23,28.23,28.23,28.23
2012-03-10 00:00:00,28.91,28.91,28.91,28.91,28.91,28.91
2012-03-10 01:00:00,27.95,27.95,27.95,27.95,27.95,27.95
2012-03-10 02:00:00,27.87,27.87,27.87,27.87,27.87,27.87
2012-03-10 03:00:00,27.87,27.87,27.87,27.87,27.87,27.87
2012-03-10 04:00:00,28.28,28.28,28.28,28.28,28.28,28.28
2012-03-10 05:00:00,29.04,29.04,29.04,29.04,29.04,29.04
2012-03-10 06:00:00,29.15,29.15,29.15,29.15,29.15,29.15
2012-03-10 07:00:00,29.75,29.75,29.75,29.75,29.75,29.75
2012-03-10 08:00:00,30.03,30.03,30.03,30.03,30.03,30.03
2012-03-10 09:00:00,30.47,30.47,30.47,30.47,30.47,30.47
2012-03-10 10:00:00,30.26,30.26,30.26,30.26,30.26,30.26
2012-03-10 11:00:00,29.85,29.85,29.85,29.85,29.85,29.85
2012-03-10 12:00:00,28.79,28.79,28.79,28.79,28.79,28.79
2012-03-10 13:00:00,27.87,27.87,27.87,27.87,27.87,27.87
2012-03-10 14:00:00,27.36,27.36,27.36,27.36,27.36,27.36
2012-03-10 15:00:00,27.19,27.19,27.19,27.19,27.19,27.19
2012-03-10 16:00:00,27.54,27.54,27.54,27.54,27.54,27.54
2012-03-10 17:00:00,28.84,28.84,28.84,28.84,28.84,28.84
2012-03-10 18:00:00,30.32,30.32,30.32,30.32,30.32,30.32
2012-03-10 19:00:00,30.19,30.19,30.19,30.19,30.19,30.19
2012-03-10 20:00:00,29.10,29.10,29.10,29.10,29.10,29.10
2012-03-10 21:00:00,28.29,28.29,28.29,28.29,28.29,28.29
2012-03-10 22:00:00,27.31,27.31,27.31,27.31,27.31,27.31
2012-03-10 23:00:00,27.08,27.08,27.08,27.13,27.13,27.13
2012-03-11 00:00:00,25.43,25.43,25.43,27.06,27.06,27.06
2012-03-11 01:00:00,24.11,24.11,24.11,26.37,26.37,26.37
2012-03-11 02:00:00,24.14,24.14,24.14,26.13,26.13,26.13
2012-03-11 03:00:00,24.13,24.13,24.13,26.09,26.09,26.09
2012-03-11 04:00:00,22.44,22.44,22.44,26.04,26.04,26.04
2012-03-11 05:00:00,23.75,23.75,23.75,25.61,25.61,25.61
2012-03-11 06:00:00,23.51,23.51,23.51,26.08,26.08,26.08
2012-03-11 07:00:00,24.13,24.13,24.13,25.49,25.49,25.49
2012-03-11 08:00:00,27.30,27.30,27.30,27.30,27.30,27.30
2012-03-11 09:00:00,29.63,29.63,29.63,29.63,29.63,29.63
2012-03-11 10:00:00,30.01,30.01,30.01,29.93,29.93,29.93
2012-03-11 11:00:00,29.86,29.86,29.86,29.86,29.86,29.86
2012-03-11 12:00:00,29.09,29.09,29.09,29.09,29.09,29.09
2012-03-11 13:00:00,28.37,28.37,28.37,28.37,28.37,28.37
2012-03-11 14:00:00,27.36,27.36,27.36,27.36,27.36,27.36
2012-03-11 15:00:00,27.04,27.04,27.04,27.04,27.04,27.04
2012-03-11 16:00:00,27.74,27.74,27.74,27.74,27.74,27.74
2012-03-11 17:00:00,29.12,29.12,29.12,29.12,29.12,29.12
2012-03-11 18:00:00,30.91,30.91,30.91,30.46,30.46,30.46
2012-03-11 19:00:00,30.78,30.78,30.78,30.60,30.60,30.60
2012-03-11 20:00:00,30.01,30.01,30.01,30.01,30.01,30.01
2012-03-11 21:00:00,28.80,28.80,28.80,28.80,28.80,28.80
2012-03-11 22:00:00,27.66,27.66,27.66,27.66,27.66,27.66
2012-03-11 23:00:00,27.15,27.15,27.15,27.15,27.15,27.15
2012-03-12 00:00:00,26.30,26.30,26.30,26.30,26.30,26.30
2012-03-12 01:00:00,26.06,26.06,26.06,26.06,26.06,26.06
2012-03-12 02:00:00,25.91,25.91,25.91,25.91,25.91,25.91
2012-03-12 03:00:00,25.45,25.45,25.45,25.45,25.45,25.45
2012-03-12 04:00:00,26.27,26.27,26.27,26.27,26.27,26.27
2012-03-12 05:00:00,28.75,28.75,28.75,28.75,28.75,28.75
2012-03-12 06:00:00,30.43,30.43,30.43,30.43,30.43,30.43
2012-03-12 07:00:00,32.81,32.81,32.81,30.60,30.60,30.60
2012-03-12 08:00:00,33.26,33.26,33.26,31.10,31.10,31.10
2012-03-12 09:00:00,32.85,32.85,32.85,31.00,31.00,31.00
2012-03-12 10:00:00,32.47,32.47,32.47,30.76,30.76,30.76
2012-03-12 11:00:00,32.08,32.08,32.08,30.75,30.75,30.75
2012-03-12 12:00:00,31.26,31.26,31.26,30.79,30.79,30.79
2012-03-12 13:00:00,30.71,30.71,30.71,30.67,30.67,30.67
2012-03-12 14:00:00,30.40,30.40,30.40,30.40,30.40,30.40
2012-03-12 15:00:00,30.32,30.32,30.32,30.32,30.32,30.32
2012-03-12 16:00:00,30.24,30.24,30.24,30.24,30.24,30.24
2012-03-12 17:00:00,31.61,31.61,31.61,30.52,30.52,30.52
2012-03-12 18:00:00,32.69,32.69,32.69,30.69,30.69,30.69
2012-03-12 19:00:00,32.69,32.69,32.69,30.76,30.76,30.76
2012-03-12 20:00:00,32.32,32.32,32.32,30.91,30.91,30.91
2012-03-12 21:00:00,31.21,31.21,31.21,30.82,30.82,30.82
2012-03-12 22:00:00,29.99,29.99,29.99,29.99,29.99,29.99
2012-03-12 23:00:00,28.52,28.52,28.52,28.52,28.52,28.52
2012-03-13 00:00:00,25.87,25.87,25.87,25.87,25.87,25.87
2012-03-13 01:00:00,25.06,25.06,25.06,25.09,25.09,25.09
2012-03-13 02:00:00,25.06,25.06,25.06,25.06,25.06,25.06
2012-03-13 03:00:00,25.56,25.56,25.56,25.56,25.56,25.56
2012-03-13 04:00:00,26.04,26.04,26.04,26.04,26.04,26.04
2012-03-13 05:00:00,27.49,27.49,27.49,27.49,27.49,27.49
2012-03-13 06:00:00,29.79,29.79,29.79,29.79,29.79,29.79
2012-03-13 07:00:00,31.98,31.98,31.98,30.13,30.13,30.13
2012-03-13 08:00:00,32.23,32.23,32.23,30.81,30.81,30.81
2012-03-13 09:00:00,31.79,31.79,31.79,30.80,30.80,30.80
2012-03-13 10:00:00,31.30,31.30,31.30,30.72,30.72,30.72
2012-03-13 11:00:00,30.54,30.54,30.54,30.54,30.54,30.54
2012-03-13 12:00:00,30.23,30.23,30.23,30.23,30.23,30.23
2012-03-13 13:00:00,30.03,30.03,30.03,30.03,30.03,30.03
2012-03-13 14:00:00,29.60,29.60,29.60,29.60,29.60,29.60
2012-03-13 15:00:00,29.32,29.32,29.32,29.32,29.32,29.32
2012-03-13 16:00:00,29.40,29.40,29.40,29.40,29.40,29.40
2012-03-13 17:00:00,31.16,31.16,31.16,30.39,30.39,30.39
2012-03-13 18:00:00,31.91,31.91,31.91,30.66,30.66,30.66
2012-03-13 19:00:00,32.07,32.07,32.07,30.77,30.77,30.77
2012-03-13 20:00:00,31.66,31.66,31.66,30.86,30.86,30.86
2012-03-13 21:00:00,30.80,30.80,30.80,30.76,30.76,30.76
2012-03-13 22:00:00,29.83,29.83,29.83,29.83,29.83,29.83
2012-03-13 23:00:00,28.60,28.60,28.60,28.60,28.60,28.60
2012-03-14 00:00:00,27.46,27.46,27.46,27.46,27.46,27.46
2012-03-14 01:00:00,26.97,26.97,26.97,26.97,26.97,26.97
2012-03-14 02:00:00,26.97,26.97,26.97,26.97,26.97,26.97
2012-03-14 03:00:00,27.87,27.87,27.87,27.87,27.87,27.87
2012-03-14 04:00:00,28.30,28.30,28.30,28.30,28.30,28.30
2012-03-14 05:00:00,29.18,29.18,29.18,29.18,29.18,29.18
2012-03-14 06:00:00,30.46,30.46,30.46,29.26,29.26,29.26
2012-03-14 07:00:00,31.49,31.49,31.49,29.30,29.30,29.30
2012-03-14 08:00:00,31.58,31.58,31.58,29.65,29.65,29.65
2012-03-14 09:00:00,31.47,31.47,31.47,29.65,29.65,29.65
2012-03-14 10:00:00,31.33,31.33,31.33,29.60,29.60,29.60
2012-03-14 11:00:00,31.21,31.21,31.21,29.22,29.22,29.22
2012-03-14 12:00:00,31.11,31.11,31.11,29.17,29.17,29.17
2012-03-14 13:00:00,30.88,30.88,30.88,29.11,29.11,29.11
2012-03-14 14:00:00,30.78,30.78,30.78,29.25,29.25,29.25
2012-03-14 15:00:00,30.65,30.65,30.65,29.25,29.25,29.25
2012-03-14 16:00:00,30.49,30.49,30.49,29.14,29.14,29.14
2012-03-14 17:00:00,31.00,31.00,31.00,29.14,29.14,29.14
2012-03-14 18:00:00,31.34,31.34,31.34,29.22,29.22,29.22
2012-03-14 19:00:00,31.34,31.34,31.34,29.38,29.38,29.38
2012-03-14 20:00:00,31.14,31.14,31.14,29.28,29.28,29.28
2012-03-14 21:00:00,30.47,30.47,30.47,29.23,29.23,29.23
2012-03-14 22:00:00,29.45,29.45,29.45,28.99,28.99,28.99
2012-03-14 23:00:00,28.35,28.35,28.35,28.35,28.35,28.35
2012-03-15 00:00:00,28.54,28.54,28.54,25.43,25.43,28.54
2012-03-15 01:00:00,27.59,27.59,27.59,24.43,24.43,27.59
2012-03-15 02:00:00,27.37,27.37,27.37,24.15,24.15,27.37
2012-03-15 03:00:00,27.53,27.53,27.53,24.09,24.09,27.53
2012-03-15 04:00:00,27.87,27.87,27.87,24.50,24.50,27.87
2012-03-15 05:00:00,28.89,28.89,28.89,25.53,25.53,28.89
2012-03-15 06:00:00,30.44,30.44,30.44,28.85,28.85,28.85
2012-03-15 07:00:00,31.88,31.88,31.88,30.01,30.01,30.01
2012-03-15 08:00:00,31.93,31.93,31.93,30.26,30.26,30.26
2012-03-15 09:00:00,31.68,31.68,31.68,28.82,28.82,28.82
2012-03-15 10:00:00,31.29,31.29,31.29,28.70,28.70,28.70
2012-03-15 11:00:00,30.93,30.93,30.93,28.62,28.62,28.62
2012-03-15 12:00:00,30.62,30.62,30.62,28.52,28.52,28.52
2012-03-15 13:00:00,30.38,30.38,30.38,28.39,28.39,28.39
2012-03-15 14:00:00,30.23,30.23,30.23,28.17,28.17,28.17
2012-03-15 15:00:00,30.14,30.14,30.14,28.26,28.26,28.26
2012-03-15 16:00:00,30.06,30.06,30.06,28.20,28.20,28.20
2012-03-15 17:00:00,30.40,30.40,30.40,28.23,28.23,28.23
2012-03-15 18:00:00,31.19,31.19,31.19,28.48,28.48,28.48
2012-03-15 19:00:00,31.24,31.24,31.24,28.68,28.68,28.68
2012-03-15 20:00:00,30.75,30.75,30.75,28.69,28.69,28.69
2012-03-15 21:00:00,30.12,30.12,30.12,28.17,28.17,28.17
2012-03-15 22:00:00,28.65,28.65,28.65,27.58,27.58,27.58
2012-03-15 23:00:00,26.94,26.94,26.94,26.46,26.46,26.47
2012-03-16 00:00:00,27.90,27.90,27.90,27.90,27.90,27.90
2012-03-16 01:00:00,27.47,27.47,27.47,27.13,27.13,27.47
2012-03-16 02:00:00,27.35,27.35,27.35,26.63,26.63,27.35
2012-03-16 03:00:00,27.54,27.54,27.54,26.51,26.51,27.54
2012-03-16 04:00:00,28.28,28.28,28.28,26.66,26.66,28.28
2012-03-16 05:00:00,28.95,28.95,28.95,27.28,27.28,28.95
2012-03-16 06:00:00,30.13,30.13,30.13,28.19,28.19,28.19
2012-03-16 07:00:00,31.20,31.20,31.20,29.49,29.49,29.49
2012-03-16 08:00:00,32.05,32.05,32.05,28.93,28.93,28.93
2012-03-16 09:00:00,31.54,31.54,31.54,28.81,28.81,28.81
2012-03-16 10:00:00,31.00,31.00,31.00,28.24,28.24,28.24
2012-03-16 11:00:00,30.77,30.77,30.77,28.13,28.13,28.13
2012-03-16 12:00:00,30.46,30.46,30.46,28.32,28.32,28.32
2012-03-16 13:00:00,30.06,30.06,30.06,27.89,27.89,27.89
2012-03-16 14:00:00,29.76,29.76,29.76,27.94,27.94,27.94
2012-03-16 15:00:00,29.69,29.69,29.69,27.97,27.97,27.97
2012-03-16 16:00:00,29.60,29.60,29.60,27.78,27.78,27.78
2012-03-16 17:00:00,30.06,30.06,30.06,28.97,28.97,28.97
2012-03-16 18:00:00,30.64,30.64,30.64,29.37,29.37,29.37
2012-03-16 19:00:00,30.68,30.68,30.68,29.48,29.48,29.48
2012-03-16 20:00:00,30.24,30.24,30.24,29.25,29.25,29.25
2012-03-16 21:00:00,29.60,29.60,29.60,28.85,28.85,28.85
2012-03-16 22:00:00,28.71,28.71,28.71,28.71,28.71,28.71
2012-03-16 23:00:00,27.51,27.51,27.51,27.51,27.51,27.51
2012-03-17 00:00:00,27.73,27.73,27.73,27.73,27.73,27.73
2012-03-17 01:00:00,26.75,26.75,26.75,26.75,26.75,26.75
2012-03-17 02:00:00,26.36,26.36,26.36,26.36,26.36,26.36
2012-03-17 03:00:00,26.19,26.19,26.19,26.19,26.19,26.19
2012-03-17 04:00:00,24.86,24.86,24.86,24.86,24.86,24.86
2012-03-17 05:00:00,26.71,26.71,26.71,26.71,26.71,26.71
2012-03-17 06:00:00,26.95,26.95,26.95,26.95,26.95,26.95
2012-03-17 07:00:00,27.58,27.58,27.58,27.58,27.58,27.58
2012-03-17 08:00:00,28.31,28.31,28.31,28.04,28.04,28.04
2012-03-17 09:00:00,28.39,28.39,28.39,27.98,27.98,27.98
2012-03-17 10:00:00,28.34,28.34,28.34,28.09,28.09,28.09
2012-03-17 11:00:00,27.87,27.87,27.87,27.87,27.87,27.87
2012-03-17 12:00:00,27.23,27.23,27.23,27.23,27.23,27.23
2012-03-17 13:00:00,26.86,26.86,26.86,26.86,26.86,26.86
2012-03-17 14:00:00,26.41,26.41,26.41,26.41,26.41,26.41
2012-03-17 15:00:00,26.46,26.46,26.46,26.46,26.46,26.46
2012-03-17 16:00:00,27.33,27.33,27.33,27.33,27.33,27.33
2012-03-17 17:00:00,28.60,28.60,28.60,28.02,28.02,28.02
2012-03-17 18:00:00,29.53,29.53,29.53,28.38,28.38,28.38
2012-03-17 19:00:00,29.64,29.64,29.64,28.45,28.45,28.45
2012-03-17 20:00:00,29.24,29.24,29.24,28.38,28.38,28.38
2012-03-17 21:00:00,28.76,28.76,28.76,28.22,28.22,28.22
2012-03-17 22:00:00,28.37,28.37,28.37,28.37,28.37,28.37
2012-03-17 23:00:00,27.91,27.91,27.91,27.91,27.91,27.91
2012-03-18 00:00:00,29.20,29.20,29.20,29.20,29.20,29.20
2012-03-18 01:00:00,28.70,28.70,28.70,28.70,28.70,28.70
2012-03-18 02:00:00,27.16,27.16,27.16,27.16,27.16,27.16
2012-03-18 03:00:00,24.52,24.52,24.52,24.52,24.52,24.52
2012-03-18 04:00:00,25.09,25.09,25.09,25.09,25.09,25.09
2012-03-18 05:00:00,26.50,26.50,26.50,26.50,26.50,26.50
2012-03-18 06:00:00,25.79,25.79,25.79,25.79,25.79,25.79
2012-03-18 07:00:00,24.66,24.66,24.66,24.66,24.66,24.66
2012-03-18 08:00:00,26.03,26.03,26.03,26.03,26.03,26.03
2012-03-18 09:00:00,29.04,29.04,29.04,28.35,28.35,28.35
2012-03-18 10:00:00,29.30,29.30,29.30,28.31,28.31,28.31
2012-03-18 11:00:00,29.13,29.13,29.13,28.34,28.34,28.34
2012-03-18 12:00:00,29.00,29.00,29.00,28.18,28.18,28.18
2012-03-18 13:00:00,28.71,28.71,28.71,27.80,27.80,27.80
2012-03-18 14:00:00,28.06,28.06,28.06,27.72,27.72,27.72
2012-03-18 15:00:00,27.34,27.34,27.34,27.34,27.34,27.34
2012-03-18 16:00:00,28.33,28.33,28.33,28.13,28.13,28.13
2012-03-18 17:00:00,29.29,29.29,29.29,28.38,28.38,28.38
2012-03-18 18:00:00,30.24,30.24,30.24,28.61,28.61,28.61
2012-03-18 19:00:00,30.55,30.55,30.55,28.88,28.88,28.88
2012-03-18 20:00:00,30.00,30.00,30.00,28.96,28.96,28.96
2012-03-18 21:00:00,29.32,29.32,29.32,28.90,28.90,28.90
2012-03-18 22:00:00,28.47,28.47,28.47,28.47,28.47,28.47
2012-03-18 23:00:00,27.02,27.02,27.02,27.02,27.02,27.02
2012-03-19 00:00:00,25.48,25.48,25.48,25.48,25.48,25.48
2012-03-19 01:00:00,24.49,24.49,24.49,24.49,24.49,24.49
2012-03-19 02:00:00,23.88,23.88,23.88,23.88,23.88,23.88
2012-03-19 03:00:00,24.33,24.33,24.33,24.33,24.33,24.33
2012-03-19 04:00:00,24.65,24.65,24.65,24.65,24.65,24.65
2012-03-19 05:00:00,27.12,27.12,27.12,27.12,27.12,27.12
2012-03-19 06:00:00,29.28,29.28,29.28,29.28,29.28,29.28
2012-03-19 07:00:00,30.70,30.70,30.70,30.16,30.16,30.16
2012-03-19 08:00:00,31.54,31.54,31.54,30.94,30.94,30.94
2012-03-19 09:00:00,30.86,30.86,30.86,30.86,30.86,30.86
2012-03-19 10:00:00,30.64,30.64,30.64,30.64,30.64,30.64
2012-03-19 11:00:00,30.35,30.35,30.35,30.35,30.35,30.35
2012-03-19 12:00:00,30.01,30.01,30.01,30.01,30.01,30.01
2012-03-19 13:00:00,29.94,29.94,29.94,29.94,29.94,29.94
2012-03-19 14:00:00,29.79,29.79,29.79,29.79,29.79,29.79
2012-03-19 15:00:00,29.67,29.67,29.67,29.67,29.67,29.67
2012-03-19 16:00:00,29.60,29.60,29.60,29.60,29.60,29.60
2012-03-19 17:00:00,30.15,30.15,30.15,30.15,30.15,30.15
2012-03-19 18:00:00,31.09,31.09,31.09,30.56,30.56,30.56
2012-03-19 19:00:00,31.38,31.38,31.38,30.65,30.65,30.65
2012-03-19 20:00:00,30.83,30.83,30.83,30.64,30.64,30.64
2012-03-19 21:00:00,30.17,30.17,30.17,30.17,30.17,30.17
2012-03-19 22:00:00,29.53,29.53,29.53,29.53,29.53,29.53
2012-03-19 23:00:00,28.45,28.45,28.45,28.45,28.45,28.45
2012-03-20 00:00:00,26.03,26.03,26.03,26.03,26.03,26.03
2012-03-20 01:00:00,25.15,25.15,25.15,25.15,25.15,25.15
2012-03-20 02:00:00,24.99,24.99,24.99,24.99,24.99,24.99
2012-03-20 03:00:00,24.96,24.96,24.96,24.96,24.96,24.96
2012-03-20 04:00:00,25.26,25.26,25.26,25.26,25.26,25.26
2012-03-20 05:00:00,25.98,25.98,25.98,25.98,25.98,25.98
2012-03-20 06:00:00,28.13,28.13,28.13,28.13,28.13,28.13
2012-03-20 07:00:00,29.49,29.49,29.49,29.49,29.49,29.49
2012-03-20 08:00:00,29.87,29.87,29.87,29.87,29.87,29.87
2012-03-20 09:00:00,29.52,29.52,29.52,29.52,29.52,29.52
2012-03-20 10:00:00,29.33,29.33,29.33,29.33,29.33,29.33
2012-03-20 11:00:00,29.24,29.24,29.24,29.24,29.24,29.24
2012-03-20 12:00:00,29.10,29.10,29.10,29.10,29.10,29.10
2012-03-20 13:00:00,28.98,28.98,28.98,28.98,28.98,28.98
2012-03-20 14:00:00,28.75,28.75,28.75,28.75,28.75,28.75
2012-03-20 15:00:00,28.46,28.46,28.46,28.46,28.46,28.46
2012-03-20 16:00:00,28.32,28.32,28.32,28.32,28.32,28.32
2012-03-20 17:00:00,28.91,28.91,28.91,28.91,28.91,28.91
2012-03-20 18:00:00,29.41,29.41,29.41,29.41,29.41,29.41
2012-03-20 19:00:00,29.88,29.88,29.88,29.88,29.88,29.88
2012-03-20 20:00:00,29.51,29.51,29.51,29.51,29.51,29.51
2012-03-20 21:00:00,28.90,28.90,28.90,28.90,28.90,28.90
2012-03-20 22:00:00,27.69,27.69,27.69,27.69,27.69,27.69
